sample_id,asset,split,input_start_date,input_end_date,target_date,current_label,target_label,target_code
2399,TLT,test,2024-04-16,2024-05-28,2024-06-04,Bear,Bear,0
2400,GLD,test,2024-04-23,2024-06-04,2024-06-11,Bull,Bull,2
2401,QQQ,test,2024-04-23,2024-06-04,2024-06-11,Bull,Bull,2
2402,SPY,test,2024-04-23,2024-06-04,2024-06-11,Bull,Bull,2
2403,TLT,test,2024-04-23,2024-06-04,2024-06-11,Bear,Bear,0
2404,GLD,test,2024-04-30,2024-06-11,2024-06-18,Bull,Neutral,1
2405,QQQ,test,2024-04-30,2024-06-11,2024-06-18,Bull,Bull,2
2406,SPY,test,2024-04-30,2024-06-11,2024-06-18,Bull,Bull,2
2407,TLT,test,2024-04-30,2024-06-11,2024-06-18,Bear,Bull,2
2408,GLD,test,2024-05-07,2024-06-18,2024-06-26,Neutral,Bull,2
2409,QQQ,test,2024-05-07,2024-06-18,2024-06-26,Bull,Bull,2
2410,SPY,test,2024-05-07,2024-06-18,2024-06-26,Bull,Bull,2
2411,TLT,test,2024-05-07,2024-06-18,2024-06-26,Bull,Bull,2
2412,GLD,test,2024-05-14,2024-06-26,2024-07-03,Bull,Bull,2
2413,QQQ,test,2024-05-14,2024-06-26,2024-07-03,Bull,Bull,2
2414,SPY,test,2024-05-14,2024-06-26,2024-07-03,Bull,Bull,2
2415,TLT,test,2024-05-14,2024-06-26,2024-07-03,Bull,Bull,2
2416,GLD,test,2024-05-21,2024-07-03,2024-07-11,Bull,Bull,2
2417,QQQ,test,2024-05-21,2024-07-03,2024-07-11,Bull,Bull,2
2418,SPY,test,2024-05-21,2024-07-03,2024-07-11,Bull,Bull,2
2419,TLT,test,2024-05-21,2024-07-03,2024-07-11,Bull,Bull,2
2420,GLD,test,2024-05-29,2024-07-11,2024-07-18,Bull,Bull,2
2421,QQQ,test,2024-05-29,2024-07-11,2024-07-18,Bull,Neutral,1
2422,SPY,test,2024-05-29,2024-07-11,2024-07-18,Bull,Bull,2
2423,TLT,test,2024-05-29,2024-07-11,2024-07-18,Bull,Bull,2
2424,GLD,test,2024-06-05,2024-07-18,2024-07-25,Bull,Bull,2
2425,QQQ,test,2024-06-05,2024-07-18,2024-07-25,Neutral,Neutral,1
2426,SPY,test,2024-06-05,2024-07-18,2024-07-25,Bull,Neutral,1
2427,TLT,test,2024-06-05,2024-07-18,2024-07-25,Bull,Bull,2
2428,GLD,test,2024-06-12,2024-07-25,2024-08-01,Bull,Bull,2
2429,QQQ,test,2024-06-12,2024-07-25,2024-08-01,Neutral,Bear,0
2430,SPY,test,2024-06-12,2024-07-25,2024-08-01,Neutral,Neutral,1
2431,TLT,test,2024-06-12,2024-07-25,2024-08-01,Bull,Bull,2
2432,GLD,test,2024-06-20,2024-08-01,2024-08-08,Bull,Bull,2
2433,QQQ,test,2024-06-20,2024-08-01,2024-08-08,Bear,Bear,0
2434,SPY,test,2024-06-20,2024-08-01,2024-08-08,Neutral,Bear,0
2435,TLT,test,2024-06-20,2024-08-01,2024-08-08,Bull,Bull,2
2436,GLD,test,2024-06-27,2024-08-08,2024-08-15,Bull,Bull,2
2437,QQQ,test,2024-06-27,2024-08-08,2024-08-15,Bear,Bear,0
2438,SPY,test,2024-06-27,2024-08-08,2024-08-15,Bear,Bear,0
2439,TLT,test,2024-06-27,2024-08-08,2024-08-15,Bull,Bull,2
2440,GLD,test,2024-07-05,2024-08-15,2024-08-22,Bull,Bull,2
2441,QQQ,test,2024-07-05,2024-08-15,2024-08-22,Bear,Bear,0
2442,SPY,test,2024-07-05,2024-08-15,2024-08-22,Bear,Bear,0
2443,TLT,test,2024-07-05,2024-08-15,2024-08-22,Bull,Bull,2
2444,GLD,test,2024-07-12,2024-08-22,2024-08-29,Bull,Bull,2
2445,QQQ,test,2024-07-12,2024-08-22,2024-08-29,Bear,Bear,0
2446,SPY,test,2024-07-12,2024-08-22,2024-08-29,Bear,Neutral,1
2447,TLT,test,2024-07-12,2024-08-22,2024-08-29,Bull,Bull,2
2448,GLD,test,2024-07-19,2024-08-29,2024-09-06,Bull,Neutral,1
2449,QQQ,test,2024-07-19,2024-08-29,2024-09-06,Bear,Bear,0
2450,SPY,test,2024-07-19,2024-08-29,2024-09-06,Neutral,Bear,0
2451,TLT,test,2024-07-19,2024-08-29,2024-09-06,Bull,Bull,2
2452,GLD,test,2024-07-26,2024-09-06,2024-09-13,Neutral,Bull,2
2453,QQQ,test,2024-07-26,2024-09-06,2024-09-13,Bear,Bear,0
2454,SPY,test,2024-07-26,2024-09-06,2024-09-13,Bear,Neutral,1
2455,TLT,test,2024-07-26,2024-09-06,2024-09-13,Bull,Bull,2
2456,GLD,test,2024-08-02,2024-09-13,2024-09-20,Bull,Neutral,1
2457,QQQ,test,2024-08-02,2024-09-13,2024-09-20,Bear,Neutral,1
2458,SPY,test,2024-08-02,2024-09-13,2024-09-20,Neutral,Neutral,1
2459,TLT,test,2024-08-02,2024-09-13,2024-09-20,Bull,Bull,2
2460,GLD,test,2024-08-09,2024-09-20,2024-09-27,Neutral,Neutral,1
2461,QQQ,test,2024-08-09,2024-09-20,2024-09-27,Neutral,Neutral,1
2462,SPY,test,2024-08-09,2024-09-20,2024-09-27,Neutral,Bull,2
2463,TLT,test,2024-08-09,2024-09-20,2024-09-27,Bull,Bull,2
2464,GLD,test,2024-08-16,2024-09-27,2024-10-04,Neutral,Neutral,1
2465,QQQ,test,2024-08-16,2024-09-27,2024-10-04,Neutral,Neutral,1
2466,SPY,test,2024-08-16,2024-09-27,2024-10-04,Bull,Bear,0
2467,TLT,test,2024-08-16,2024-09-27,2024-10-04,Bull,Bull,2
2468,GLD,test,2024-08-23,2024-10-04,2024-10-11,Neutral,Neutral,1
2469,QQQ,test,2024-08-23,2024-10-04,2024-10-11,Neutral,Bull,2
2470,SPY,test,2024-08-23,2024-10-04,2024-10-11,Bear,Bull,2
2471,TLT,test,2024-08-23,2024-10-04,2024-10-11,Bull,Bull,2
2472,GLD,test,2024-08-30,2024-10-11,2024-10-18,Neutral,Bull,2
2473,QQQ,test,2024-08-30,2024-10-11,2024-10-18,Bull,Bull,2
2474,SPY,test,2024-08-30,2024-10-11,2024-10-18,Bull,Bull,2
2475,TLT,test,2024-08-30,2024-10-11,2024-10-18,Bull,Bear,0
2476,GLD,test,2024-09-09,2024-10-18,2024-10-25,Bull,Bull,2
2477,QQQ,test,2024-09-09,2024-10-18,2024-10-25,Bull,Bull,2
2478,SPY,test,2024-09-09,2024-10-18,2024-10-25,Bull,Bull,2
2479,TLT,test,2024-09-09,2024-10-18,2024-10-25,Bear,Bear,0
2480,GLD,test,2024-09-16,2024-10-25,2024-11-01,Bull,Bull,2
2481,QQQ,test,2024-09-16,2024-10-25,2024-11-01,Bull,Neutral,1
2482,SPY,test,2024-09-16,2024-10-25,2024-11-01,Bull,Neutral,1
2483,TLT,test,2024-09-16,2024-10-25,2024-11-01,Bear,Bear,0
2484,GLD,test,2024-09-23,2024-11-01,2024-11-08,Bull,Bear,0
2485,QQQ,test,2024-09-23,2024-11-01,2024-11-08,Neutral,Bull,2
2486,SPY,test,2024-09-23,2024-11-01,2024-11-08,Neutral,Neutral,1
2487,TLT,test,2024-09-23,2024-11-01,2024-11-08,Bear,Bull,2
2488,GLD,test,2024-09-30,2024-11-08,2024-11-15,Bear,Bear,0
2489,QQQ,test,2024-09-30,2024-11-08,2024-11-15,Bull,Neutral,1
2490,SPY,test,2024-09-30,2024-11-08,2024-11-15,Neutral,Neutral,1
2491,TLT,test,2024-09-30,2024-11-08,2024-11-15,Bull,Neutral,1
2492,GLD,test,2024-10-07,2024-11-15,2024-11-22,Bear,Bear,0
2493,QQQ,test,2024-10-07,2024-11-15,2024-11-22,Neutral,Neutral,1
2494,SPY,test,2024-10-07,2024-11-15,2024-11-22,Neutral,Neutral,1
2495,TLT,test,2024-10-07,2024-11-15,2024-11-22,Neutral,Neutral,1
2496,GLD,test,2024-10-14,2024-11-22,2024-12-02,Bear,Bear,0
2497,QQQ,test,2024-10-14,2024-11-22,2024-12-02,Neutral,Bull,2
2498,SPY,test,2024-10-14,2024-11-22,2024-12-02,Neutral,Neutral,1
2499,TLT,test,2024-10-14,2024-11-22,2024-12-02,Neutral,Neutral,1
2500,GLD,test,2024-10-21,2024-12-02,2024-12-09,Bear,Bear,0
2501,QQQ,test,2024-10-21,2024-12-02,2024-12-09,Bull,Bull,2
2502,SPY,test,2024-10-21,2024-12-02,2024-12-09,Neutral,Bull,2
2503,TLT,test,2024-10-21,2024-12-02,2024-12-09,Neutral,Bear,0
2504,GLD,test,2024-10-28,2024-12-09,2024-12-16,Bear,Bear,0
2505,QQQ,test,2024-10-28,2024-12-09,2024-12-16,Bull,Bull,2
2506,SPY,test,2024-10-28,2024-12-09,2024-12-16,Bull,Bull,2
2507,TLT,test,2024-10-28,2024-12-09,2024-12-16,Bear,Bear,0
2508,GLD,test,2024-11-04,2024-12-16,2024-12-23,Bear,Bear,0
2509,QQQ,test,2024-11-04,2024-12-16,2024-12-23,Bull,Bear,0
2510,SPY,test,2024-11-04,2024-12-16,2024-12-23,Bull,Neutral,1
2511,TLT,test,2024-11-04,2024-12-16,2024-12-23,Bear,Bear,0
2512,GLD,test,2024-11-11,2024-12-23,2024-12-31,Bear,Neutral,1
2513,QQQ,test,2024-11-11,2024-12-23,2024-12-31,Bear,Bear,0
2514,SPY,test,2024-11-11,2024-12-23,2024-12-31,Neutral,Bear,0
2515,TLT,test,2024-11-11,2024-12-23,2024-12-31,Bear,Bear,0
2516,GLD,test,2024-11-18,2024-12-31,2025-01-08,Neutral,Neutral,1
2517,QQQ,test,2024-11-18,2024-12-31,2025-01-08,Bear,Bear,0
2518,SPY,test,2024-11-18,2024-12-31,2025-01-08,Bear,Bear,0
2519,TLT,test,2024-11-18,2024-12-31,2025-01-08,Bear,Bear,0
2520,GLD,test,2024-11-25,2025-01-08,2025-01-16,Neutral,Neutral,1
2521,QQQ,test,2024-11-25,2025-01-08,2025-01-16,Bear,Bear,0
2522,SPY,test,2024-11-25,2025-01-08,2025-01-16,Bear,Bear,0
2523,TLT,test,2024-11-25,2025-01-08,2025-01-16,Bear,Neutral,1
2524,GLD,test,2024-12-03,2025-01-16,2025-01-24,Neutral,Neutral,1
2525,QQQ,test,2024-12-03,2025-01-16,2025-01-24,Bear,Neutral,1
2526,SPY,test,2024-12-03,2025-01-16,2025-01-24,Bear,Bull,2
2527,TLT,test,2024-12-03,2025-01-16,2025-01-24,Neutral,Neutral,1
2528,GLD,test,2024-12-10,2025-01-24,2025-01-31,Neutral,Bear,0
2529,QQQ,test,2024-12-10,2025-01-24,2025-01-31,Neutral,Neutral,1
2530,SPY,test,2024-12-10,2025-01-24,2025-01-31,Bull,Bull,2
2531,TLT,test,2024-12-10,2025-01-24,2025-01-31,Neutral,Neutral,1
2532,GLD,test,2024-12-17,2025-01-31,2025-02-07,Bear,Bull,2
2533,QQQ,test,2024-12-17,2025-01-31,2025-02-07,Neutral,Neutral,1
2534,SPY,test,2024-12-17,2025-01-31,2025-02-07,Bull,Bull,2
2535,TLT,test,2024-12-17,2025-01-31,2025-02-07,Neutral,Bear,0
2536,GLD,test,2024-12-24,2025-02-07,2025-02-14,Bull,Bull,2
2537,QQQ,test,2024-12-24,2025-02-07,2025-02-14,Neutral,Neutral,1
2538,SPY,test,2024-12-24,2025-02-07,2025-02-14,Bull,Bull,2
2539,TLT,test,2024-12-24,2025-02-07,2025-02-14,Bear,Bear,0
2540,GLD,test,2025-01-02,2025-02-14,2025-02-24,Bull,Bull,2
2541,QQQ,test,2025-01-02,2025-02-14,2025-02-24,Neutral,Neutral,1
2542,SPY,test,2025-01-02,2025-02-14,2025-02-24,Bull,Bull,2
2543,TLT,test,2025-01-02,2025-02-14,2025-02-24,Bear,Bear,0
2544,GLD,test,2025-01-10,2025-02-24,2025-03-03,Bull,Bull,2
2545,QQQ,test,2025-01-10,2025-02-24,2025-03-03,Neutral,Bear,0
2546,SPY,test,2025-01-10,2025-02-24,2025-03-03,Bull,Bear,0
2547,TLT,test,2025-01-10,2025-02-24,2025-03-03,Bear,Bear,0
2548,GLD,test,2025-01-17,2025-03-03,2025-03-10,Bull,Bull,2
2549,QQQ,test,2025-01-17,2025-03-03,2025-03-10,Bear,Bear,0
2550,SPY,test,2025-01-17,2025-03-03,2025-03-10,Bear,Bear,0
2551,TLT,test,2025-01-17,2025-03-03,2025-03-10,Bear,Bear,0
2552,GLD,test,2025-01-27,2025-03-10,2025-03-17,Bull,Bull,2
2553,QQQ,test,2025-01-27,2025-03-10,2025-03-17,Bear,Bear,0
2554,SPY,test,2025-01-27,2025-03-10,2025-03-17,Bear,Bear,0
2555,TLT,test,2025-01-27,2025-03-10,2025-03-17,Bear,Bear,0
2556,GLD,test,2025-02-03,2025-03-17,2025-03-24,Bull,Bull,2
2557,QQQ,test,2025-02-03,2025-03-17,2025-03-24,Bear,Bear,0
2558,SPY,test,2025-02-03,2025-03-17,2025-03-24,Bear,Bear,0
2559,TLT,test,2025-02-03,2025-03-17,2025-03-24,Bear,Bull,2
2560,GLD,test,2025-02-10,2025-03-24,2025-03-31,Bull,Bull,2
2561,QQQ,test,2025-02-10,2025-03-24,2025-03-31,Bear,Bear,0
2562,SPY,test,2025-02-10,2025-03-24,2025-03-31,Bear,Bear,0
2563,TLT,test,2025-02-10,2025-03-24,2025-03-31,Bull,Bull,2
2564,GLD,test,2025-02-18,2025-03-31,2025-04-07,Bull,Bear,0
2565,QQQ,test,2025-02-18,2025-03-31,2025-04-07,Bear,Bear,0
2566,SPY,test,2025-02-18,2025-03-31,2025-04-07,Bear,Bear,0
2567,TLT,test,2025-02-18,2025-03-31,2025-04-07,Bull,Bull,2
2568,GLD,test,2025-02-25,2025-04-07,2025-04-14,Bear,Bull,2
2569,QQQ,test,2025-02-25,2025-04-07,2025-04-14,Bear,Bear,0
2570,SPY,test,2025-02-25,2025-04-07,2025-04-14,Bear,Bear,0
2571,TLT,test,2025-02-25,2025-04-07,2025-04-14,Bull,Bull,2
2572,GLD,test,2025-03-04,2025-04-14,2025-04-22,Bull,Bull,2
2573,QQQ,test,2025-03-04,2025-04-14,2025-04-22,Bear,Bear,0
2574,SPY,test,2025-03-04,2025-04-14,2025-04-22,Bear,Bear,0
2575,TLT,test,2025-03-04,2025-04-14,2025-04-22,Bull,Bull,2
2576,GLD,test,2025-03-11,2025-04-22,2025-04-29,Bull,Neutral,1
2577,QQQ,test,2025-03-11,2025-04-22,2025-04-29,Bear,Neutral,1
2578,SPY,test,2025-03-11,2025-04-22,2025-04-29,Bear,Bear,0
2579,TLT,test,2025-03-11,2025-04-22,2025-04-29,Bull,Bull,2
2580,GLD,test,2025-03-18,2025-04-29,2025-05-06,Neutral,Bear,0
2581,QQQ,test,2025-03-18,2025-04-29,2025-05-06,Neutral,Bear,0
2582,SPY,test,2025-03-18,2025-04-29,2025-05-06,Bear,Bear,0
2583,TLT,test,2025-03-18,2025-04-29,2025-05-06,Bull,Bull,2
2584,GLD,test,2025-03-25,2025-05-06,2025-05-13,Bear,Bear,0
2585,QQQ,test,2025-03-25,2025-05-06,2025-05-13,Bear,Neutral,1
2586,SPY,test,2025-03-25,2025-05-06,2025-05-13,Bear,Neutral,1
2587,TLT,test,2025-03-25,2025-05-06,2025-05-13,Bull,Bear,0
2588,GLD,test,2025-04-01,2025-05-13,2025-05-20,Bear,Bear,0
2589,QQQ,test,2025-04-01,2025-05-13,2025-05-20,Neutral,Bear,0
2590,SPY,test,2025-04-01,2025-05-13,2025-05-20,Neutral,Bear,0
2591,TLT,test,2025-04-01,2025-05-13,2025-05-20,Bear,Bear,0
2592,GLD,test,2025-04-08,2025-05-20,2025-05-28,Bear,Bear,0
2593,QQQ,test,2025-04-08,2025-05-20,2025-05-28,Bear,Bear,0
2594,SPY,test,2025-04-08,2025-05-20,2025-05-28,Bear,Bear,0
2595,TLT,test,2025-04-08,2025-05-20,2025-05-28,Bear,Bear,0
2596,GLD,test,2025-04-15,2025-05-28,2025-06-04,Bear,Bear,0
2597,QQQ,test,2025-04-15,2025-05-28,2025-06-04,Bear,Bull,2
2598,SPY,test,2025-04-15,2025-05-28,2025-06-04,Bear,Bear,0
2599,TLT,test,2025-04-15,2025-05-28,2025-06-04,Bear,Bear,0
2600,GLD,test,2025-04-23,2025-06-04,2025-06-11,Bear,Bear,0
2601,QQQ,test,2025-04-23,2025-06-04,2025-06-11,Bull,Bull,2
2602,SPY,test,2025-04-23,2025-06-04,2025-06-11,Bear,Bear,0
2603,TLT,test,2025-04-23,2025-06-04,2025-06-11,Bear,Bear,0
2604,GLD,test,2025-04-30,2025-06-11,2025-06-18,Bear,Bear,0
2605,QQQ,test,2025-04-30,2025-06-11,2025-06-18,Bull,Bull,2
2606,SPY,test,2025-04-30,2025-06-11,2025-06-18,Bear,Bear,0
2607,TLT,test,2025-04-30,2025-06-11,2025-06-18,Bear,Bear,0
2608,GLD,test,2025-05-07,2025-06-18,2025-06-26,Bear,Neutral,1
2609,QQQ,test,2025-05-07,2025-06-18,2025-06-26,Bull,Bull,2
2610,SPY,test,2025-05-07,2025-06-18,2025-06-26,Bear,Bull,2
2611,TLT,test,2025-05-07,2025-06-18,2025-06-26,Bear,Bear,0
2612,GLD,test,2025-05-14,2025-06-26,2025-07-03,Neutral,Neutral,1
2613,QQQ,test,2025-05-14,2025-06-26,2025-07-03,Bull,Bull,2
2614,SPY,test,2025-05-14,2025-06-26,2025-07-03,Bull,Bull,2
2615,TLT,test,2025-05-14,2025-06-26,2025-07-03,Bear,Bear,0
2616,GLD,test,2025-05-21,2025-07-03,2025-07-11,Neutral,Neutral,1
2617,QQQ,test,2025-05-21,2025-07-03,2025-07-11,Bull,Bull,2
2618,SPY,test,2025-05-21,2025-07-03,2025-07-11,Bull,Bull,2
2619,TLT,test,2025-05-21,2025-07-03,2025-07-11,Bear,Bear,0
2620,GLD,test,2025-05-29,2025-07-11,2025-07-18,Neutral,Neutral,1
2621,QQQ,test,2025-05-29,2025-07-11,2025-07-18,Bull,Bull,2
2622,SPY,test,2025-05-29,2025-07-11,2025-07-18,Bull,Bull,2
2623,TLT,test,2025-05-29,2025-07-11,2025-07-18,Bear,Bear,0
2624,GLD,test,2025-06-05,2025-07-18,2025-07-25,Neutral,Neutral,1
2625,QQQ,test,2025-06-05,2025-07-18,2025-07-25,Bull,Bull,2
2626,SPY,test,2025-06-05,2025-07-18,2025-07-25,Bull,Bull,2
2627,TLT,test,2025-06-05,2025-07-18,2025-07-25,Bear,Bear,0
2628,GLD,test,2025-06-12,2025-07-25,2025-08-01,Neutral,Neutral,1
2629,QQQ,test,2025-06-12,2025-07-25,2025-08-01,Bull,Bull,2
2630,SPY,test,2025-06-12,2025-07-25,2025-08-01,Bull,Bull,2
2631,TLT,test,2025-06-12,2025-07-25,2025-08-01,Bear,Bear,0
2632,GLD,test,2025-06-20,2025-08-01,2025-08-08,Neutral,Neutral,1
2633,QQQ,test,2025-06-20,2025-08-01,2025-08-08,Bull,Bull,2
2634,SPY,test,2025-06-20,2025-08-01,2025-08-08,Bull,Bull,2
2635,TLT,test,2025-06-20,2025-08-01,2025-08-08,Bear,Neutral,1
2636,GLD,test,2025-06-27,2025-08-08,2025-08-15,Neutral,Neutral,1
2637,QQQ,test,2025-06-27,2025-08-08,2025-08-15,Bull,Bull,2
2638,SPY,test,2025-06-27,2025-08-08,2025-08-15,Bull,Bull,2
2639,TLT,test,2025-06-27,2025-08-08,2025-08-15,Neutral,Neutral,1
2640,GLD,test,2025-07-07,2025-08-15,2025-08-22,Neutral,Neutral,1
2641,QQQ,test,2025-07-07,2025-08-15,2025-08-22,Bull,Bull,2
2642,SPY,test,2025-07-07,2025-08-15,2025-08-22,Bull,Bull,2
2643,TLT,test,2025-07-07,2025-08-15,2025-08-22,Neutral,Neutral,1
2644,GLD,test,2025-07-14,2025-08-22,2025-08-29,Neutral,Neutral,1
2645,QQQ,test,2025-07-14,2025-08-22,2025-08-29,Bull,Bull,2
2646,SPY,test,2025-07-14,2025-08-22,2025-08-29,Bull,Bull,2
2647,TLT,test,2025-07-14,2025-08-22,2025-08-29,Neutral,Bear,0
2648,GLD,test,2025-07-21,2025-08-29,2025-09-08,Neutral,Neutral,1
2649,QQQ,test,2025-07-21,2025-08-29,2025-09-08,Bull,Bull,2
2650,SPY,test,2025-07-21,2025-08-29,2025-09-08,Bull,Bull,2
2651,TLT,test,2025-07-21,2025-08-29,2025-09-08,Bear,Bear,0
2652,GLD,test,2025-07-28,2025-09-08,2025-09-15,Neutral,Bull,2
2653,QQQ,test,2025-07-28,2025-09-08,2025-09-15,Bull,Bull,2
2654,SPY,test,2025-07-28,2025-09-08,2025-09-15,Bull,Bull,2
2655,TLT,test,2025-07-28,2025-09-08,2025-09-15,Bear,Bull,2
2656,GLD,test,2025-08-04,2025-09-15,2025-09-22,Bull,Bull,2
2657,QQQ,test,2025-08-04,2025-09-15,2025-09-22,Bull,Bull,2
2658,SPY,test,2025-08-04,2025-09-15,2025-09-22,Bull,Bull,2
2659,TLT,test,2025-08-04,2025-09-15,2025-09-22,Bull,Bull,2
2660,GLD,test,2025-08-11,2025-09-22,2025-09-29,Bull,Bull,2
2661,QQQ,test,2025-08-11,2025-09-22,2025-09-29,Bull,Bull,2
2662,SPY,test,2025-08-11,2025-09-22,2025-09-29,Bull,Bull,2
2663,TLT,test,2025-08-11,2025-09-22,2025-09-29,Bull,Neutral,1
2664,GLD,test,2025-08-18,2025-09-29,2025-10-06,Bull,Bull,2
2665,QQQ,test,2025-08-18,2025-09-29,2025-10-06,Bull,Bull,2
2666,SPY,test,2025-08-18,2025-09-29,2025-10-06,Bull,Bull,2
2667,TLT,test,2025-08-18,2025-09-29,2025-10-06,Neutral,Neutral,1
2668,GLD,test,2025-08-25,2025-10-06,2025-10-13,Bull,Bull,2
2669,QQQ,test,2025-08-25,2025-10-06,2025-10-13,Bull,Neutral,1
2670,SPY,test,2025-08-25,2025-10-06,2025-10-13,Bull,Bear,0
2671,TLT,test,2025-08-25,2025-10-06,2025-10-13,Neutral,Neutral,1
2672,GLD,test,2025-09-02,2025-10-13,2025-10-20,Bull,Bear,0
2673,QQQ,test,2025-09-02,2025-10-13,2025-10-20,Neutral,Bear,0
2674,SPY,test,2025-09-02,2025-10-13,2025-10-20,Bear,Bear,0
2675,TLT,test,2025-09-02,2025-10-13,2025-10-20,Neutral,Neutral,1
2676,GLD,test,2025-09-09,2025-10-20,2025-10-27,Bear,Bear,0
2677,QQQ,test,2025-09-09,2025-10-20,2025-10-27,Bear,Neutral,1
2678,SPY,test,2025-09-09,2025-10-20,2025-10-27,Bear,Bear,0
2679,TLT,test,2025-09-09,2025-10-20,2025-10-27,Neutral,Neutral,1
2680,GLD,test,2025-09-16,2025-10-27,2025-11-03,Bear,Bear,0
2681,QQQ,test,2025-09-16,2025-10-27,2025-11-03,Neutral,Neutral,1
2682,SPY,test,2025-09-16,2025-10-27,2025-11-03,Bear,Bear,0
2683,TLT,test,2025-09-16,2025-10-27,2025-11-03,Neutral,Bull,2
2684,GLD,test,2025-09-23,2025-11-03,2025-11-10,Bear,Bear,0
2685,QQQ,test,2025-09-23,2025-11-03,2025-11-10,Neutral,Bear,0
2686,SPY,test,2025-09-23,2025-11-03,2025-11-10,Bear,Bear,0
2687,TLT,test,2025-09-23,2025-11-03,2025-11-10,Bull,Bull,2
2688,GLD,test,2025-09-30,2025-11-10,2025-11-17,Bear,Bear,0
2689,QQQ,test,2025-09-30,2025-11-10,2025-11-17,Bear,Bear,0
2690,SPY,test,2025-09-30,2025-11-10,2025-11-17,Bear,Bear,0
2691,TLT,test,2025-09-30,2025-11-10,2025-11-17,Bull,Bull,2
2692,GLD,test,2025-10-07,2025-11-17,2025-11-24,Bear,Bear,0
2693,QQQ,test,2025-10-07,2025-11-17,2025-11-24,Bear,Bear,0
2694,SPY,test,2025-10-07,2025-11-17,2025-11-24,Bear,Bear,0
2695,TLT,test,2025-10-07,2025-11-17,2025-11-24,Bull,Bull,2
2696,GLD,test,2025-10-14,2025-11-24,2025-12-02,Bear,Neutral,1
2697,QQQ,test,2025-10-14,2025-11-24,2025-12-02,Bear,Bear,0
2698,SPY,test,2025-10-14,2025-11-24,2025-12-02,Bear,Bear,0
2699,TLT,test,2025-10-14,2025-11-24,2025-12-02,Bull,Bull,2
2700,GLD,test,2025-10-21,2025-12-02,2025-12-09,Neutral,Neutral,1
2701,QQQ,test,2025-10-21,2025-12-02,2025-12-09,Bear,Bear,0
2702,SPY,test,2025-10-21,2025-12-02,2025-12-09,Bear,Bear,0
2703,TLT,test,2025-10-21,2025-12-02,2025-12-09,Bull,Bull,2
2704,GLD,test,2025-10-28,2025-12-09,2025-12-16,Neutral,Neutral,1
2705,QQQ,test,2025-10-28,2025-12-09,2025-12-16,Bear,Bear,0
2706,SPY,test,2025-10-28,2025-12-09,2025-12-16,Bear,Bear,0
2707,TLT,test,2025-10-28,2025-12-09,2025-12-16,Bull,Bull,2
2708,GLD,test,2025-11-04,2025-12-16,2025-12-23,Neutral,Bull,2
2709,QQQ,test,2025-11-04,2025-12-16,2025-12-23,Bear,Bear,0
2710,SPY,test,2025-11-04,2025-12-16,2025-12-23,Bear,Bear,0
2711,TLT,test,2025-11-04,2025-12-16,2025-12-23,Bull,Neutral,1
2712,GLD,test,2025-11-11,2025-12-23,2025-12-31,Bull,Bear,0
2713,QQQ,test,2025-11-11,2025-12-23,2025-12-31,Bear,Bull,2
2714,SPY,test,2025-11-11,2025-12-23,2025-12-31,Bear,Bull,2
2715,TLT,test,2025-11-11,2025-12-23,2025-12-31,Neutral,Bear,0
2716,GLD,test,2025-11-18,2025-12-31,2026-01-08,Bear,Bear,0
2717,QQQ,test,2025-11-18,2025-12-31,2026-01-08,Bull,Bull,2
2718,SPY,test,2025-11-18,2025-12-31,2026-01-08,Bull,Bull,2
2719,TLT,test,2025-11-18,2025-12-31,2026-01-08,Bear,Bear,0
2720,GLD,test,2025-11-25,2026-01-08,2026-01-15,Bear,Bear,0
2721,QQQ,test,2025-11-25,2026-01-08,2026-01-15,Bull,Bull,2
2722,SPY,test,2025-11-25,2026-01-08,2026-01-15,Bull,Bull,2
2723,TLT,test,2025-11-25,2026-01-08,2026-01-15,Bear,Bull,2
2724,GLD,test,2025-12-03,2026-01-15,2026-01-23,Bear,Bear,0
2725,QQQ,test,2025-12-03,2026-01-15,2026-01-23,Bull,Bull,2
2726,SPY,test,2025-12-03,2026-01-15,2026-01-23,Bull,Bear,0
2727,TLT,test,2025-12-03,2026-01-15,2026-01-23,Bull,Neutral,1
2728,GLD,test,2025-12-10,2026-01-23,2026-01-30,Bear,Bear,0
2729,QQQ,test,2025-12-10,2026-01-23,2026-01-30,Bull,Bull,2
2730,SPY,test,2025-12-10,2026-01-23,2026-01-30,Bear,Bull,2
2731,TLT,test,2025-12-10,2026-01-23,2026-01-30,Neutral,Neutral,1
2732,GLD,test,2025-12-17,2026-01-30,2026-02-06,Bear,Bear,0
2733,QQQ,test,2025-12-17,2026-01-30,2026-02-06,Bull,Bear,0
2734,SPY,test,2025-12-17,2026-01-30,2026-02-06,Bull,Bear,0
2735,TLT,test,2025-12-17,2026-01-30,2026-02-06,Neutral,Bull,2
2736,GLD,test,2025-12-24,2026-02-06,2026-02-13,Bear,Bear,0
2737,QQQ,test,2025-12-24,2026-02-06,2026-02-13,Bear,Bear,0
2738,SPY,test,2025-12-24,2026-02-06,2026-02-13,Bear,Bear,0
2739,TLT,test,2025-12-24,2026-02-06,2026-02-13,Bull,Neutral,1
2740,GLD,test,2026-01-02,2026-02-13,2026-02-23,Bear,Neutral,1
2741,QQQ,test,2026-01-02,2026-02-13,2026-02-23,Bear,Bear,0
